timestamp,approve_estimate
2019-10-29 23:55:37,39.770815999999996
2019-10-28 09:36:40,40.029624
2019-10-27 22:36:36,40.014232
2019-10-26 23:38:49,40.044437
2019-10-25 23:45:43,40.041290000000004
2019-10-24 18:14:41,39.87063
2019-10-23 18:02:44,39.9484
2019-10-22 23:58:40,40.278209999999994
2019-10-21 17:25:40,40.14604
2019-10-20 20:09:30,40.29583
2019-10-20 20:10:15,40.26743
2019-10-18 21:23:38,40.26743
2019-10-17 23:53:39,40.32826
2019-10-16 19:01:40,40.39907
2019-10-15 21:35:37,40.67811
2019-10-14 22:33:38,41.52431
2019-10-13 19:11:33,41.292320000000004
2019-10-12 10:51:38,41.181259999999995
2019-10-11 17:28:33,41.228390000000005
2019-10-10 22:41:35,41.228390000000005
2019-10-09 18:11:34,40.7885
2019-10-08 23:02:03,40.72084
2019-10-07 17:29:30,40.68073
2019-10-07 09:47:43,40.68073
2019-10-07 09:48:26,40.68073
2019-10-04 22:12:42,40.68073
2019-10-03 17:31:33,40.04394
2019-10-02 18:33:31,40.05482
2019-10-01 17:36:30,39.85726
2019-09-30 18:17:31,40.52193
2019-09-30 09:31:40,41.499990000000004
2019-09-30 09:32:22,41.499990000000004
2019-09-27 23:06:31,41.499990000000004
2019-09-26 20:14:30,41.5117
2019-09-25 19:16:28,40.98133
2019-09-24 19:24:29,41.18949
2019-09-23 18:43:28,40.97729
2019-09-22 17:43:29,40.9962
2019-09-21 19:07:32,40.9461
2019-09-20 22:39:30,40.97356
2019-09-19 19:39:26,40.96386
2019-09-18 18:10:26,40.70612
2019-09-17 17:49:24,40.77775
2019-09-16 21:54:24,40.77775
2019-09-15 08:58:14,40.778240000000004
2019-09-15 08:58:56,40.81009
2019-09-13 23:45:26,40.81009
2019-09-12 21:28:24,40.85892
2019-09-11 19:03:26,40.67099
2019-09-10 22:06:26,40.028040000000004
2019-09-09 18:03:25,40.6016
2019-09-08 21:42:26,40.6016
2019-09-07 09:32:26,40.554159999999996
2019-09-06 21:51:21,40.45258
2019-09-05 18:10:24,40.499759999999995
2019-09-04 23:05:31,40.44907
2019-09-03 23:55:20,40.54027
2019-09-03 00:12:52,40.2364
2019-09-03 00:13:33,40.2364
2019-09-03 00:14:13,40.2364
2019-08-30 21:31:21,40.2364
2019-08-29 20:38:21,40.18253
2019-08-28 23:34:20,40.18253
2019-08-27 21:48:19,40.21
2019-08-26 18:08:19,40.55687
2019-08-25 21:12:20,40.55687
2019-08-24 22:12:19,40.57812
2019-08-23 22:34:22,40.519009999999994
2019-08-22 17:39:18,40.53337
2019-08-21 22:19:18,41.17577
2019-08-20 23:45:18,41.18851
2019-08-19 17:26:17,41.34017
2019-08-18 09:26:00,41.3247
2019-08-18 09:26:40,41.16001
2019-08-16 21:28:17,41.16001
2019-08-15 17:28:16,41.125479999999996
2019-08-14 19:04:34,41.07655
2019-08-13 22:22:23,41.01769
2019-08-12 17:25:23,41.36837
2019-08-11 08:58:20,41.352990000000005
